0.23.19-RC2,http4s-client-testkit,http4s-server,http4s-dsl,http4s-laws,http4s-ember-client,http4s-client,http4s-jawn,http4s-circe,http4s-docs,http4s-scalafix-internal,http4s-ember-server,http4s-ember-core,http4s-core
1.0.0-M24,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.1,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.2,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.0,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.1,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-boopickle,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.0,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.0-RC1,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.0-RC1,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
1.0.0-M23,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
1.0.0-M22,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
0.23.0-M1,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
0.22.0-M8,http4s-prometheus-metrics,http4s-blaze-client,http4s-okhttp-client,http4s-server,http4s-dsl,http4s-laws,http4s-dropwizard-metrics,http4s-ember-client,http4s-client,http4s-jawn,http4s-jetty-client,http4s-servlet,http4s-circe,http4s-async-http-client,http4s-blaze-server,http4s-scala-xml,http4s-jetty-server,http4s-tomcat-server,http4s-ember-server,http4s-ember-core,http4s-core,http4s-blaze-core
