1.10.41,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.40,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.39,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.38,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.37,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.36,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.35,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.34,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.33,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
1.10.32,docker-controller-scala-dynamodb-local,docker-controller-scala-zookeeper,docker-controller-scala-elasticsearch,docker-controller-scala-kafka,docker-controller-scala-scalatest,docker-controller-scala-localstack,docker-controller-scala-elasticmq,docker-controller-scala-core,docker-controller-scala-memcached,docker-controller-scala-minio,docker-controller-scala-postgresql,docker-controller-scala-flyway,docker-controller-scala-redis,docker-controller-scala-mysql,docker-controller-scala-root
